customer_id,last_txn_date,frequency,monetary,net_revenue,recency_days,r_score,f_score,m_score,rfm_total,rfm_segment
4100,2025-03-28,1,95.26,-2.535182,278,1,1,1,3,Lost Customers
4101,2025-11-05,4,790.29,4.205442,56,3,4,3,10,Loyal Users
4102,2025-10-10,3,982.3900000000001,-13.618450999999999,82,3,3,3,9,Loyal Users
4103,2025-10-22,2,336.56,2.8605449999999997,70,3,1,1,5,Potential Loyalists
4105,2025-06-30,3,672.71,13.255625,184,1,3,3,7,At Risk
4106,2025-07-21,4,664.41,-9.172781999999998,163,2,4,3,9,At Risk
4107,2025-12-25,2,431.26,-2.2945580000000003,6,5,1,2,8,New Customers
4109,2025-09-29,4,1368.09,21.585375,93,3,4,4,11,Loyal Users
4110,2025-12-06,5,1857.82,-29.690605999999995,25,4,5,5,14,Champions
4111,2025-10-22,5,2896.4,46.200102,70,3,5,5,13,Loyal Users
4112,2025-08-20,2,400.98,-2.973343,133,2,1,2,5,Hibernating
4113,2025-07-26,2,655.9399999999999,11.196525000000001,158,2,1,3,6,Cannot Lose Them
4114,2025-06-13,4,741.22,-24.100714,201,1,4,3,8,At Risk
4115,2025-12-29,1,243.06,4.54967,2,5,1,1,7,New Customers
4116,2025-08-16,4,1422.75,14.315860999999996,137,2,4,4,10,At Risk
4117,2025-10-22,9,2651.26,17.31696,70,3,5,5,13,Loyal Users
4118,2025-11-11,4,817.4100000000001,9.582346,50,4,4,3,11,Loyal Users
4119,2025-10-06,3,1719.17,9.344246999999998,86,3,3,5,11,Loyal Users
4120,2025-09-15,3,332.12,0.6659459999999998,107,2,3,1,6,At Risk
4121,2025-11-05,5,1123.3,12.327829999999999,56,3,5,4,12,Loyal Users
4122,2025-03-09,1,168.96,2.496112,297,1,1,1,3,Lost Customers
4123,2025-12-07,4,1713.09,1.079212999999994,24,5,4,5,14,Champions
4125,2025-12-09,6,801.0799999999999,-1.117083,22,5,5,3,13,Loyal Users
4127,2025-10-12,2,249.07999999999998,4.9476439999999995,80,3,1,1,5,Potential Loyalists
4128,2025-10-30,1,263.33,-10.393073000000001,62,3,1,1,5,Potential Loyalists
4129,2025-12-26,4,858.5,5.2347470000000005,5,5,4,3,12,Loyal Users
4130,2025-11-10,2,327.61,-10.857029,51,4,1,1,6,New Customers
4131,2025-12-06,4,2162.9300000000003,-30.434582999999996,25,4,4,5,13,Champions
4134,2025-10-29,5,613.62,0.8616410000000001,63,3,5,2,10,Loyal Users
4135,2025-02-26,1,157.58,2.7837140000000002,308,1,1,1,3,Lost Customers
4136,2025-12-15,8,1907.11,4.123119999999998,16,5,5,5,15,Champions
4138,2025-03-05,1,254.24,4.249376,301,1,1,1,3,Lost Customers
4139,2025-10-31,4,1345.43,18.270352,61,3,4,4,11,Loyal Users
4140,2025-10-31,5,2260.25,13.289312000000002,61,3,5,5,13,Loyal Users
4141,2025-08-04,3,620.35,-1.0220589999999992,149,2,3,2,7,At Risk
4142,2025-12-19,3,435.83000000000004,5.522482000000001,12,5,3,2,10,Loyal Users
4143,2025-07-27,3,503.79,5.286914000000001,157,2,3,2,7,At Risk
4144,2025-12-17,2,148.4,-1.91114,14,5,1,1,7,New Customers
4145,2025-07-30,5,1113.8899999999999,8.866029999999999,154,2,5,4,11,At Risk
4146,2025-10-22,3,1115.76,-56.308324,70,3,3,4,10,Loyal Users
4147,2025-11-07,7,2037.99,-19.543613,54,4,5,5,14,Champions
4148,2025-11-19,4,858.4599999999999,1.7359799999999996,42,4,4,3,11,Loyal Users
4149,2025-01-24,2,189.54000000000002,0.2110540000000003,341,1,1,1,3,Lost Customers
4150,2025-12-10,3,1148.67,8.95651,21,5,3,4,12,Loyal Users
4151,2025-11-03,3,796.36,2.7020940000000007,58,3,3,3,9,Loyal Users
4152,2025-03-31,1,48.39,0.9281219999999999,275,1,1,1,3,Lost Customers
4153,2025-11-16,3,1176.45,17.350063000000002,45,4,3,4,11,Loyal Users
4154,2025-05-21,2,888.6500000000001,11.884385000000002,224,1,1,3,5,Cannot Lose Them
4155,2025-07-06,1,76.39,-1.29942,178,1,1,1,3,Lost Customers
4156,2025-11-01,5,1596.5900000000001,21.198563999999998,60,3,5,5,13,Loyal Users
4158,2025-12-27,4,1985.8200000000002,-76.184638,4,5,4,5,14,Champions
4159,2025-07-31,3,289.26,-0.35931599999999975,153,2,3,1,6,At Risk
4160,2025-08-08,2,627.6700000000001,8.024595999999999,145,2,1,2,5,Hibernating
4161,2025-07-09,3,867.15,14.675773,175,1,3,3,7,At Risk
4162,2025-11-30,2,1688.73,26.789039999999996,31,4,1,5,10,New Customers
4163,2025-06-16,1,157.13,-0.6716150000000004,198,1,1,1,3,Lost Customers
4164,2025-12-25,3,628.82,5.123292000000001,6,5,3,2,10,Loyal Users
4165,2025-10-28,4,825.64,16.239089,64,3,4,3,10,Loyal Users
4166,2025-11-05,5,2113.15,-17.039204,56,3,5,5,13,Loyal Users
4167,2025-12-29,3,866.8199999999999,11.595734,2,5,3,3,11,Loyal Users
4168,2025-06-12,3,379.47,1.6526889999999996,202,1,3,2,6,At Risk
4169,2025-10-20,4,807.96,13.74435,72,3,4,3,10,Loyal Users
4170,2025-10-27,4,2049.59,19.573771999999998,65,3,4,5,12,Loyal Users
4171,2025-11-23,2,644.48,-26.586564,38,4,1,2,7,New Customers
4172,2025-01-06,2,391.51,7.1187629999999995,359,1,1,2,4,Lost Customers
4173,2025-07-01,3,2142.0699999999997,34.30196599999999,183,1,3,5,9,At Risk
4174,2025-11-27,7,1628.67,5.396157999999997,34,4,5,5,14,Champions
4175,2025-12-17,3,946.0699999999999,-13.695215,14,5,3,3,11,Loyal Users
4176,2025-11-12,4,580.73,7.0563389999999995,49,4,4,2,10,Loyal Users
4177,2025-05-02,3,583.41,3.505219,243,1,3,2,6,At Risk
4178,2025-11-07,4,828.24,4.3088809999999995,54,4,4,3,11,Loyal Users
4179,2025-06-10,2,348.55,-10.935877999999999,204,1,1,1,3,Lost Customers
4180,2025-06-15,4,1090.27,16.404925,199,1,4,4,9,At Risk
4181,2025-11-17,4,3296.58,25.230542999999997,44,4,4,5,13,Champions
4182,2025-12-27,2,661.12,8.764684,4,5,1,3,9,New Customers
4183,2025-11-07,3,518.83,10.599744,54,4,3,2,9,Loyal Users
4184,2025-11-07,4,1777.13,-8.705249000000006,54,4,4,5,13,Champions
4185,2025-10-16,3,1418.6399999999999,9.169150000000002,76,3,3,4,10,Loyal Users
4186,2025-12-24,5,887.37,12.909431,7,5,5,3,13,Loyal Users
4187,2025-11-17,3,1121.32,-24.425824,44,4,3,4,11,Loyal Users
4188,2025-07-13,2,1093.8899999999999,-11.625124000000005,171,1,1,4,6,Cannot Lose Them
4189,2025-11-10,2,263.3,4.586244000000001,51,4,1,1,6,New Customers
4190,2025-10-14,2,662.56,-8.684290999999998,78,3,1,3,7,Potential Loyalists
4191,2025-08-22,3,885.55,8.284966000000002,131,2,3,3,8,At Risk
4192,2025-09-24,5,1424.08,12.098309999999996,98,2,5,4,11,At Risk
4193,2025-10-25,5,2219.54,28.94486,67,3,5,5,13,Loyal Users
4194,2025-10-19,2,516.57,10.369827,73,3,1,2,6,Potential Loyalists
4195,2025-12-09,6,1108.63,-21.831668,22,5,5,4,14,Champions
4196,2025-09-12,3,483.15000000000003,6.459997000000001,110,2,3,2,7,At Risk
4197,2025-10-30,5,1654.02,30.157366000000003,62,3,5,5,13,Loyal Users
4198,2025-07-29,3,1322.34,28.729196,155,2,3,4,9,At Risk
4199,2025-11-06,3,623.39,6.695895,55,3,3,2,8,Loyal Users
4200,2025-08-15,2,539.63,1.8975690000000007,138,2,1,2,5,Hibernating
4201,2025-11-22,2,812.4499999999999,-0.07491499999999895,39,4,1,3,8,New Customers
4202,2025-10-04,2,286.17,4.308934000000001,88,3,1,1,5,Potential Loyalists
4203,2025-04-20,2,304.89,2.333665999999999,255,1,1,1,3,Lost Customers
4204,2025-12-15,2,691.92,8.37885,16,5,1,3,9,New Customers
4205,2025-11-21,4,4314.8,-28.84756800000001,40,4,4,5,13,Champions
4206,2025-04-03,2,385.6,-11.451224,272,1,1,2,4,Lost Customers
4207,2025-10-01,5,1804.35,28.761623,91,3,5,5,13,Loyal Users
4208,2025-11-14,4,625.97,-17.922001,47,4,4,2,10,Loyal Users
4209,2025-10-29,1,256.48,-2.6740959999999996,63,3,1,1,5,Potential Loyalists
4210,2025-09-03,2,290.35,1.8659609999999998,119,2,1,1,4,Hibernating
4211,2025-07-24,2,280.96,0.825848,160,2,1,1,4,Hibernating
4212,2025-12-21,2,188.95,3.7107989999999993,10,5,1,1,7,New Customers
4214,2025-11-11,5,1290.26,19.523137,50,4,5,4,13,Champions
4216,2025-01-24,1,1226.18,23.005016000000005,341,1,1,4,6,Cannot Lose Them
4217,2025-12-16,3,1335.42,-21.137564,15,5,3,4,12,Loyal Users
4218,2025-07-13,4,1053.3600000000001,15.046164000000001,171,1,4,4,9,At Risk
4219,2025-11-08,2,378.6,4.068656000000001,53,4,1,2,7,New Customers
4220,2025-04-06,1,278.24,6.40776,269,1,1,1,3,Lost Customers
4221,2025-06-06,4,2434.43,50.231218,208,1,4,5,10,At Risk
4222,2025-03-31,2,2049.5699999999997,33.450349,275,1,1,5,7,Cannot Lose Them
4223,2025-11-20,3,432.65999999999997,0.1286959999999997,41,4,3,2,9,Loyal Users
4224,2025-08-20,7,1628.94,20.090581,133,2,5,5,12,At Risk
4225,2025-10-27,4,547.3199999999999,2.430304,65,3,4,2,9,Loyal Users
4226,2025-12-14,2,768.2800000000001,-25.344609000000002,17,5,1,3,9,New Customers
4227,2025-12-14,5,1965.7600000000002,-66.459039,17,5,5,5,15,Champions
4228,2025-12-14,5,1321.74,-7.408653999999999,17,5,5,4,14,Champions
4229,2025-06-22,2,312.88,4.841766000000001,192,1,1,1,3,Lost Customers
4230,2025-12-23,2,781.6,6.8527390000000015,8,5,1,3,9,New Customers
4231,2025-07-28,1,526.35,10.582875,156,2,1,2,5,Hibernating
4232,2025-06-29,3,523.33,-6.776916999999998,185,1,3,2,6,At Risk
4233,2025-11-21,5,1737.49,-38.765356999999995,40,4,5,5,14,Champions
4234,2025-08-30,1,516.18,6.647262,123,2,1,2,5,Hibernating
4235,2025-10-23,5,1927.79,24.108370000000004,69,3,5,5,13,Loyal Users
4236,2025-03-26,1,992.88,14.535368,280,1,1,4,6,Cannot Lose Them
4237,2025-12-21,2,613.14,-11.200534000000001,10,5,1,2,8,New Customers
4238,2025-12-03,6,3291.62,48.342113999999995,28,4,5,5,14,Champions
4239,2025-08-10,5,1028.46,16.204986,143,2,5,4,11,At Risk
4240,2025-08-06,4,884.67,13.218484,147,2,4,3,9,At Risk
4241,2025-12-11,1,111.65,1.9183400000000002,20,5,1,1,7,New Customers
4242,2025-05-10,3,337.63,5.171709,235,1,3,1,5,At Risk
4243,2025-03-18,1,145.77,1.9328190000000003,288,1,1,1,3,Lost Customers
4244,2025-12-08,5,2221.95,-7.072466999999999,23,5,5,5,15,Champions
4245,2025-10-17,3,790.37,-6.208981,75,3,3,3,9,Loyal Users
4246,2025-12-09,4,396.15,-5.212444,22,5,4,2,11,Loyal Users
4247,2025-11-04,5,1173.31,9.892185,57,3,5,4,12,Loyal Users
4248,2025-10-13,4,696.08,8.766012,79,3,4,3,10,Loyal Users
4249,2025-11-20,6,1304.12,4.834214000000001,41,4,5,4,13,Champions
4250,2025-12-17,3,360.14,7.1322339999999995,14,5,3,1,9,Loyal Users
4251,2025-09-06,5,1408.58,17.847233999999997,116,2,5,4,11,At Risk
4252,2025-10-17,2,218.73,4.135489,75,3,2,1,6,Potential Loyalists
4253,2025-11-11,2,1684.33,26.277579,50,4,2,5,11,New Customers
4254,2025-11-05,4,715.12,-5.086210000000001,56,3,4,3,10,Loyal Users
4255,2025-10-07,4,465.88,3.019237,85,3,4,2,9,Loyal Users
4256,2025-04-30,3,876.73,12.451288999999997,245,1,3,3,7,At Risk
4257,2025-11-27,3,437.75,6.403658,34,4,3,2,9,Loyal Users
4258,2025-08-25,2,252.38,5.234335999999999,128,2,2,1,5,Hibernating
4259,2025-09-17,1,56.78,0.3699180000000001,105,2,1,1,4,Hibernating
4260,2025-12-09,5,3908.8599999999997,-56.434217,22,5,5,5,15,Champions
4261,2025-12-04,1,82.72,1.189072,27,4,1,1,6,New Customers
4262,2025-03-17,2,685.02,9.755303999999999,289,1,2,3,6,Cannot Lose Them
4263,2025-08-17,2,511.73,7.980767999999999,136,2,2,2,6,Hibernating
4264,2025-12-10,3,543.9,3.606271999999999,21,5,3,2,10,Loyal Users
4265,2025-09-11,3,404.37,3.039054,111,2,3,2,7,At Risk
4266,2025-12-23,5,1264.46,12.459735,8,5,5,4,14,Champions
4267,2025-12-07,3,919.1499999999999,9.203035999999999,24,5,3,3,11,Loyal Users
4268,2025-08-16,4,600.28,-0.4182289999999993,137,2,4,2,8,At Risk
4269,2025-08-26,2,420.43,8.687154,127,2,2,2,6,Hibernating
4270,2025-02-18,1,250.92,-12.0435,316,1,1,1,3,Lost Customers
4271,2025-09-30,2,244.78,-1.5180959999999992,92,3,2,1,6,Potential Loyalists
4272,2025-11-22,1,1312.54,-34.574088,39,4,1,4,9,New Customers
4273,2025-10-10,3,893.83,-0.04406499999999802,82,3,3,3,9,Loyal Users
4274,2025-09-17,2,283.78,-8.212081999999999,105,2,2,1,5,Hibernating
4275,2025-12-04,1,293.52,4.244375999999999,27,4,1,1,6,New Customers
4276,2025-08-25,4,1417.62,17.288543999999998,128,2,4,4,10,At Risk
4277,2025-12-25,7,1317.59,-2.9209270000000003,6,5,5,4,14,Champions
4278,2025-12-09,6,1594.03,1.7536689999999986,22,5,5,5,15,Champions
4279,2025-09-06,2,1045.55,12.597617000000001,116,2,2,4,8,Cannot Lose Them
4280,2025-11-24,4,2121.64,36.797368,37,4,4,5,13,Champions
4281,2025-09-29,3,1663.79,-49.79544499999999,93,3,3,5,11,Loyal Users
4282,2025-09-09,2,1464.19,13.786891,113,2,2,4,8,Cannot Lose Them
4283,2025-09-27,2,299.85,6.163888999999999,95,3,2,1,6,Potential Loyalists
4284,2025-10-21,3,577.31,-2.451889000000001,71,3,3,2,8,Loyal Users
4285,2025-12-11,2,288.76,3.1614900000000006,20,5,2,1,8,New Customers
4286,2025-11-13,3,474.36,2.9872399999999995,48,4,3,2,9,Loyal Users
4287,2025-04-19,1,115.5,2.0748,256,1,1,1,3,Lost Customers
4288,2025-04-06,1,1078.54,9.301108000000001,269,1,1,4,6,Cannot Lose Them
4290,2025-08-18,2,1842.2400000000002,2.2949140000000003,135,2,2,5,9,Cannot Lose Them
4291,2025-11-23,3,1314.18,10.686997000000002,38,4,3,4,11,Loyal Users
4292,2025-11-15,5,866.36,-10.574895,46,4,5,3,12,Loyal Users
4293,2025-10-22,3,619.54,7.225879000000001,70,3,3,2,8,Loyal Users
4294,2025-09-14,7,3706.01,61.342203,108,2,5,5,12,At Risk
4295,2025-06-14,2,1466.8600000000001,28.270390000000003,200,1,2,4,7,Cannot Lose Them
4297,2025-03-03,2,751.22,-17.906456,303,1,2,3,6,Cannot Lose Them
4298,2025-10-27,3,949.5,-28.990718000000005,65,3,3,3,9,Loyal Users
4299,2025-06-29,6,2795.9700000000003,-104.267018,185,1,5,5,11,At Risk
4300,2025-12-12,3,1224.95,18.452939,19,5,3,4,12,Loyal Users
4301,2025-12-18,3,478.62,-1.0321099999999999,13,5,3,2,10,Loyal Users
4302,2025-03-31,1,151.94,1.12149,275,1,1,1,3,Lost Customers
4303,2025-08-13,1,118.4,1.5525600000000002,140,2,1,1,4,Hibernating
4304,2025-11-24,3,355.51,4.628113,37,4,3,1,8,Loyal Users
4305,2025-11-17,10,2634.87,28.11114,44,4,5,5,14,Champions
4306,2025-02-07,1,30.96,0.5684879999999999,327,1,1,1,3,Lost Customers
4307,2025-11-27,6,1111.32,14.340315,34,4,5,4,13,Champions
4308,2025-11-19,1,208.0,4.702800000000001,42,4,1,1,6,New Customers
4309,2025-12-01,5,1158.1100000000001,-4.492691999999999,30,4,5,4,13,Champions
4310,2025-12-20,2,328.57,-3.5942620000000005,11,5,2,1,8,New Customers
4311,2025-12-30,3,651.1500000000001,9.188703,1,5,3,3,11,Loyal Users
4312,2025-09-10,5,1489.41,6.646727,112,2,5,4,11,At Risk
4313,2025-11-03,2,1211.28,-65.76480399999998,58,3,2,4,9,Potential Loyalists
4314,2025-06-20,2,1078.43,13.996869,194,1,2,4,7,Cannot Lose Them
4315,2025-12-13,5,4429.43,-5.082074000000006,18,5,5,5,15,Champions
4316,2025-05-16,1,118.26,2.509196,229,1,1,1,3,Lost Customers
4318,2025-07-11,1,452.73,3.0882050000000003,173,1,1,2,4,Lost Customers
4319,2025-10-09,3,1530.52,1.7741989999999994,83,3,3,5,11,Loyal Users
4320,2025-10-24,2,245.56,3.6849320000000008,68,3,2,1,6,Potential Loyalists
4322,2025-06-20,1,169.77,2.3749290000000003,194,1,1,1,3,Lost Customers
4323,2025-12-01,4,1282.9099999999999,0.9903940000000009,30,4,4,4,12,Champions
4324,2025-08-16,2,1710.6100000000001,28.220103,137,2,2,5,9,Cannot Lose Them
4325,2025-11-24,6,1151.39,-19.670624,37,4,5,4,13,Champions
4326,2025-01-25,1,517.13,-6.337588,340,1,1,2,4,Lost Customers
4327,2025-10-26,1,139.92,1.8067440000000001,66,3,1,1,5,Potential Loyalists
4328,2025-11-05,4,960.38,-17.722896000000002,56,3,4,3,10,Loyal Users
4329,2025-11-07,3,838.13,12.032623,54,4,3,3,10,Loyal Users
4330,2025-12-11,1,257.33,3.3168869999999995,20,5,1,1,7,New Customers
4331,2025-05-23,1,301.96,4.018419999999999,222,1,1,1,3,Lost Customers
4332,2025-05-03,2,3303.9800000000005,33.345355,242,1,2,5,8,Cannot Lose Them
4333,2025-11-20,5,1117.93,10.4978,41,4,5,4,13,Champions
4334,2025-12-23,9,2513.2,-4.947459999999999,8,5,5,5,15,Champions
4335,2025-12-05,5,1651.4099999999999,24.95024,26,4,5,5,14,Champions
4336,2025-08-04,4,397.59000000000003,-0.5972410000000004,149,2,4,2,8,At Risk
4337,2025-09-05,3,713.8199999999999,-5.107770999999999,117,2,3,3,8,At Risk
4338,2025-12-12,2,1416.85,19.212052,19,5,2,4,11,New Customers
4339,2025-10-27,4,901.94,10.891525,65,3,4,3,10,Loyal Users
4340,2025-08-05,3,1705.3,-49.35798600000001,148,2,3,5,10,At Risk
4341,2025-10-15,2,301.25,-8.573017,77,3,2,1,6,Potential Loyalists
4342,2025-06-23,1,128.85,-1.4747149999999998,191,1,1,1,3,Lost Customers
4343,2025-05-14,2,288.46999999999997,6.034511000000001,231,1,2,1,4,Hibernating
4344,2025-11-29,2,1400.78,27.353713,32,4,2,4,10,New Customers
4345,2025-12-31,3,1375.9099999999999,22.188160999999997,0,5,3,4,12,Loyal Users
4346,2025-08-09,3,1257.57,1.5878309999999995,144,2,3,4,9,At Risk
4347,2025-10-16,1,145.26,2.6992979999999998,76,3,1,1,5,Potential Loyalists
4348,2025-08-15,2,239.21999999999997,3.0941169999999993,138,2,2,1,5,Hibernating
4349,2025-11-12,2,1428.36,15.016192,49,4,2,4,10,New Customers
4350,2025-10-28,4,755.13,-8.308797000000002,64,3,4,3,10,Loyal Users
4352,2025-09-08,8,2592.39,16.33434,114,2,5,5,12,At Risk
4353,2025-11-10,3,510.53,4.930649,51,4,3,2,9,Loyal Users
4354,2025-07-24,5,1772.25,-17.406302000000004,160,2,5,5,12,At Risk
4355,2025-12-12,3,540.69,2.0440549999999984,19,5,3,2,10,Loyal Users
4356,2025-10-18,2,1056.0,10.188304,74,3,2,4,9,Potential Loyalists
4357,2025-08-10,3,1064.71,-54.116683,143,2,3,4,9,At Risk
4358,2025-11-28,4,991.2800000000001,6.430818,33,4,4,4,12,Champions
4359,2025-12-24,9,3775.39,49.617627000000006,7,5,5,5,15,Champions
4360,2025-10-20,2,450.0,-20.075168999999995,72,3,2,2,7,Potential Loyalists
4361,2025-11-08,7,2266.33,17.512755,53,4,5,5,14,Champions
4362,2025-07-24,2,346.15999999999997,-2.994104999999999,160,2,2,1,5,Hibernating
4363,2025-08-10,2,160.41,-3.630437,143,2,2,1,5,Hibernating
4364,2025-11-22,2,229.98000000000002,4.472634,39,4,2,1,7,New Customers
4365,2025-10-25,1,68.92,-3.4926799999999996,67,3,1,1,5,Potential Loyalists
4366,2025-11-17,3,1026.62,7.671258,44,4,3,4,11,Loyal Users
4367,2025-12-18,4,694.3000000000001,6.965591,13,5,4,3,12,Loyal Users
4368,2025-12-10,3,389.85,4.871015,21,5,3,2,10,Loyal Users
4369,2025-06-06,3,566.46,0.60581,208,1,3,2,6,At Risk
4370,2025-11-28,6,1157.78,3.9147630000000007,33,4,5,4,13,Champions
4371,2025-10-07,1,171.27,-1.8295689999999993,85,3,1,1,5,Potential Loyalists
4372,2025-12-29,3,582.4,-17.404272999999996,2,5,3,2,10,Loyal Users
4373,2025-09-10,5,2064.4900000000002,22.251346,112,2,5,5,12,At Risk
4374,2025-12-07,10,3113.7599999999998,17.508118999999994,24,5,5,5,15,Champions
4375,2025-11-25,5,1659.51,7.497164000000001,36,4,5,5,14,Champions
4376,2025-12-20,3,1668.49,9.896674999999993,11,5,3,5,13,Loyal Users
4377,2025-11-26,4,972.4499999999999,8.611875999999999,35,4,4,3,11,Loyal Users
4378,2025-11-23,2,86.86,-3.3676009999999996,38,4,2,1,7,New Customers
4379,2025-07-16,2,1367.62,18.605978999999994,168,1,2,4,7,Cannot Lose Them
4380,2025-11-21,8,2379.01,14.401483000000004,40,4,5,5,14,Champions
4381,2025-07-11,3,259.38,-0.40268100000000007,173,1,3,1,5,At Risk
4382,2025-11-25,3,1328.66,7.428825000000002,36,4,3,4,11,Loyal Users
4383,2025-09-13,2,884.1,10.872925000000002,109,2,2,3,7,Cannot Lose Them
4384,2025-08-23,4,3101.0299999999997,51.604972,130,2,4,5,11,At Risk
4385,2025-08-23,2,168.75,0.9361700000000002,130,2,2,1,5,Hibernating
4386,2025-11-21,4,1379.79,2.5158940000000003,40,4,4,4,12,Champions
4387,2025-12-12,3,1077.17,10.760537000000001,19,5,3,4,12,Loyal Users
4388,2025-10-08,4,1481.58,24.824517,84,3,4,4,11,Loyal Users
4389,2025-07-19,6,779.22,7.8828,165,1,5,3,9,At Risk
4390,2025-11-26,4,741.51,-5.983636999999998,35,4,4,3,11,Loyal Users
4391,2025-10-31,6,2321.04,16.893392000000002,61,3,5,5,13,Loyal Users
4392,2025-06-12,1,165.34,2.685722,202,1,1,1,3,Lost Customers
4393,2025-05-12,1,124.33,2.606085,233,1,1,1,3,Lost Customers
4394,2025-11-20,2,291.45,-5.955162,41,4,2,1,7,New Customers
4395,2025-11-22,3,983.18,19.142052,39,4,3,3,10,Loyal Users
4396,2025-10-12,7,1538.75,-4.658642000000001,80,3,5,5,13,Loyal Users
4397,2025-10-18,2,238.3,-4.369834,74,3,2,1,6,Potential Loyalists
4398,2025-12-14,5,1580.73,-5.479353999999997,17,5,5,5,15,Champions
4399,2025-11-19,6,1272.62,-6.581544000000003,42,4,5,4,13,Champions
4400,2025-11-28,4,1403.74,18.420333999999997,33,4,4,4,12,Champions
4401,2025-08-28,4,708.26,12.417497,125,2,4,3,9,At Risk
4402,2025-09-12,5,1518.68,4.447193000000002,110,2,5,5,12,At Risk
4403,2025-07-07,2,178.89,-3.9486360000000005,177,1,2,1,4,Hibernating
4404,2025-12-16,3,593.84,5.080197,15,5,3,2,10,Loyal Users
4405,2025-03-15,4,838.6399999999999,7.9553780000000005,291,1,4,3,8,At Risk
4406,2025-07-05,3,374.14,-1.1851609999999995,179,1,3,2,6,At Risk
4407,2025-11-23,4,1270.45,-21.012484,38,4,4,4,12,Champions
4408,2025-09-04,5,3849.8900000000003,19.846768,118,2,5,5,12,At Risk
4409,2025-09-14,2,572.44,5.41072,108,2,2,2,6,Hibernating
4410,2025-09-30,1,482.83,5.48679,92,3,1,2,6,Potential Loyalists
4411,2025-09-17,2,1053.19,-36.36246,105,2,2,4,8,Cannot Lose Them
4412,2025-11-20,3,295.45,1.3566979999999995,41,4,3,1,8,Loyal Users
4413,2025-11-09,2,363.84000000000003,5.8951340000000005,52,4,2,2,8,New Customers
4414,2025-07-30,1,62.15,0.731735,154,2,1,1,4,Hibernating
4415,2025-12-26,6,2083.1,29.617760000000004,5,5,5,5,15,Champions
4416,2025-02-15,5,883.9599999999999,6.928395,319,1,5,3,9,At Risk
4417,2025-12-29,4,1487.32,26.929081,2,5,4,4,13,Champions
4418,2025-11-18,4,767.5699999999999,11.328201,43,4,4,3,11,Loyal Users
4419,2025-09-28,4,554.0799999999999,-0.3849550000000005,94,3,4,2,9,Loyal Users
4420,2025-02-18,1,329.47,4.626156000000001,316,1,1,1,3,Lost Customers
4421,2025-12-19,4,1673.5600000000002,18.264132000000004,12,5,4,5,14,Champions
4422,2025-10-18,2,515.31,5.672761999999999,74,3,2,2,7,Potential Loyalists
4423,2025-11-18,4,1317.52,-11.945913000000001,43,4,4,4,12,Champions
4424,2025-09-25,3,681.4399999999999,9.572301,97,2,3,3,8,At Risk
4425,2025-12-09,2,307.23,-5.283263999999999,22,5,2,1,8,New Customers
4426,2025-12-23,5,1333.74,-0.5330440000000012,8,5,5,4,14,Champions
4427,2025-10-17,5,1414.74,6.9129309999999995,75,3,5,4,12,Loyal Users
4428,2025-11-08,4,1228.74,-20.881953000000003,53,4,4,4,12,Champions
4429,2025-12-22,2,418.04999999999995,5.5091090000000005,9,5,2,2,9,New Customers
4430,2025-11-18,3,806.5600000000001,2.273555000000001,43,4,3,3,10,Loyal Users
4431,2025-09-04,4,1223.3400000000001,16.766685000000003,118,2,4,4,10,At Risk
4433,2025-10-16,5,1094.8000000000002,1.206147000000001,76,3,5,4,12,Loyal Users
4434,2025-12-12,3,926.8699999999999,7.229868,19,5,3,3,11,Loyal Users
4435,2025-08-27,2,481.95,3.802377,126,2,2,2,6,Hibernating
4436,2025-09-30,2,211.04,2.98248,92,3,2,1,6,Potential Loyalists
4437,2025-11-28,2,470.35,3.98596,33,4,2,2,8,New Customers
4438,2025-10-30,4,2127.64,32.454298,62,3,4,5,12,Loyal Users
4439,2025-07-14,3,859.46,-11.666617,170,1,3,3,7,At Risk
4440,2025-12-14,2,1383.46,20.027904,17,5,2,4,11,New Customers
4441,2025-11-26,4,693.8,-9.417391,35,4,4,3,11,Loyal Users
4442,2025-11-21,6,1650.02,-8.893886000000004,40,4,5,5,14,Champions
4444,2025-10-04,2,271.52,2.26731,88,3,2,1,6,Potential Loyalists
4445,2025-05-09,1,243.85,5.148015,236,1,1,1,3,Lost Customers
4446,2025-10-24,3,397.36,2.4569720000000004,68,3,3,2,8,Loyal Users
4447,2025-08-26,3,751.4300000000001,8.428058,127,2,3,3,8,At Risk
4448,2025-10-24,5,1346.03,14.706914000000001,68,3,5,4,12,Loyal Users
4450,2025-09-05,4,732.88,11.159569000000001,117,2,4,3,9,At Risk
4451,2025-10-21,2,348.82000000000005,2.793234,71,3,2,1,6,Potential Loyalists
4452,2025-11-20,2,124.08000000000001,2.232552,41,4,2,1,7,New Customers
4453,2025-12-09,3,749.17,8.940613,22,5,3,3,11,Loyal Users
4454,2025-10-01,3,346.81,4.909668,91,3,3,1,7,Loyal Users
4455,2025-12-18,5,1619.69,29.693206000000004,13,5,5,5,15,Champions
4456,2025-11-03,7,1872.95,-13.434427999999995,58,3,5,5,13,Loyal Users
4457,2025-11-17,2,792.66,4.934212999999999,44,4,2,3,9,New Customers
4458,2025-10-19,4,636.62,12.983448,73,3,4,2,9,Loyal Users
4459,2025-11-10,6,3258.69,-23.260894000000008,51,4,5,5,14,Champions
4460,2025-10-17,5,932.71,10.893251000000001,75,3,5,3,11,Loyal Users
